src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load
59.166.0.7,149.171.126.3,5333,28442,udp,0.002362966537475586,4,4,592,368,3385.5748158611646,2004260.2909898092,1245891.5322369086,0.00043964385986328125,0.0004329681396484375,148.0,92.0,8,960,406268.9779033397
59.166.0.7,149.171.126.3,6384,43043,tcp,0.005502939224243164,18,18,4544,2744,6541.958493999394,6605924.310385166,3989140.912785408,0.00030541419982910156,0.00028416689704446234,252.44444444444446,152.44444444444446,36,7288,1324383.1528963216
175.45.176.1,149.171.126.12,21569,111,tcp,3.7337920665740967,10,8,724,482,4.820836211298643,1551.237963102319,1032.7302461537538,0.3997102313571506,0.5175986971173968,72.4,60.25,18,1206,322.9960261570091
59.166.0.1,149.171.126.2,43924,53,udp,0.0010690689086914062,2,2,178,210,3741.5735950044605,1332000.199821588,1571460.9099018734,8.106231689453125e-06,9.059906005859375e-06,89.0,105.0,4,388,362932.63871543267
59.166.0.1,149.171.126.8,45685,80,tcp,1.010124921798706,14,18,1908,10456,31.679250070395593,15111.002283578697,82809.55968401408,0.07766938209533691,0.05938994183259852,136.28571428571428,580.8888888888889,32,12364,12240.070245949097
59.166.0.0,149.171.126.6,45428,42061,tcp,0.06277203559875488,64,66,4830,52370,2070.9858898152193,615560.7290958468,6674309.603053725,0.0009914920443580264,0.0009573239546555739,75.46875,793.4848484848485,130,57200,911233.7915186965
59.166.0.0,149.171.126.4,44964,42904,tcp,0.015069961547851562,34,36,2774,14618,4645.0018984938615,1472598.316162511,7760072.885963802,0.0004473310528379498,0.0004158292497907366,81.58823529411765,406.05555555555554,70,17392,1154083.9002657891
59.166.0.3,149.171.126.2,9405,53,udp,0.0010099411010742188,2,2,178,210,3960.6270066100096,1409983.2143531633,1663463.342776204,8.106231689453125e-06,5.0067901611328125e-06,89.0,105.0,4,388,384180.8196411709
59.166.0.3,149.171.126.5,11337,25,tcp,0.4727771282196045,52,42,38316,4052,198.8251850380061,648356.2374396801,68565.0765765107,0.009263375226189108,0.011518658661260837,736.8461538461538,96.47619047619048,94,42368,89615.16425202385
59.166.0.6,149.171.126.2,45257,29746,tcp,0.26097702980041504,14,6,9152,416,76.63509702480411,280545.76318840287,12752.080144927404,0.020075156138493463,0.05206918716430664,653.7142857142857,69.33333333333333,20,9568,36662.23041666629
59.166.0.5,149.171.126.3,40360,29746,tcp,0.534721851348877,14,6,9152,416,37.40262334435831,136923.5235390269,6223.796524501223,0.041132450103759766,0.10682244300842285,653.7142857142857,69.33333333333333,20,9568,17893.415007941017
59.166.0.5,149.171.126.2,12425,8937,tcp,0.03505587577819824,64,66,4830,52370,3708.365491209576,1102240.3275410617,11951206.201516645,0.000549301268562438,0.0005298761221078726,75.46875,793.4848484848485,130,57200,1631680.8161322135
59.166.0.5,149.171.126.4,35554,41688,tcp,0.011780977249145508,34,36,2774,14618,5941.782122113614,1883714.6979135044,9926510.978406493,0.00034681955973307293,0.00032099996294294086,81.58823529411765,406.05555555555554,70,17392,1476278.2095399995
59.166.0.4,149.171.126.7,10611,53,udp,0.0010960102081298828,2,2,178,210,3649.6010441592343,1299257.9717206873,1532832.4385468783,1.0013580322265625e-05,8.106231689453125e-06,89.0,105.0,4,388,354011.30128344573
59.166.0.4,149.171.126.0,12352,25,tcp,1.1678080558776855,52,42,38316,4052,80.49267987739024,262481.49124953913,27757.986286228534,0.02289127836040422,0.028471365207579077,736.8461538461538,96.47619047619048,94,42368,36279.93469197096
59.166.0.6,149.171.126.0,35254,53,udp,0.0010030269622802734,2,2,178,210,3987.9286902781078,1419702.6137390065,1674930.0499168052,8.821487426757812e-06,7.152557373046875e-06,89.0,105.0,4,388,386829.0829569765
59.166.0.6,149.171.126.8,15237,25,tcp,0.6868240833282471,52,36,38316,3644,128.12596723976995,446297.6873417295,42444.63860197469,0.013459570267621209,0.01960980551583426,736.8461538461538,101.22222222222223,88,41960,61092.79074296303
59.166.0.3,149.171.126.6,16180,53,udp,0.0010991096496582031,2,2,178,210,3639.309327548807,1295594.1206073752,1528509.917570499,1.0013580322265625e-05,7.152557373046875e-06,89.0,105.0,4,388,353013.0047722343
59.166.0.3,149.171.126.3,63895,25,tcp,1.4996371269226074,52,38,38316,3780,60.014518435328576,204401.44785493775,20164.8781942704,0.02939792240367216,0.040515513033480256,736.8461538461538,99.47368421052632,90,42096,28070.79075615102
59.166.0.4,149.171.126.0,22658,35376,tcp,0.03692793846130371,64,66,4830,52370,3520.369817996346,1046362.2289798369,11345339.5303673,0.0005809655265202598,0.0005585560431847205,75.46875,793.4848484848485,130,57200,1548962.7199183921
59.166.0.4,149.171.126.9,61145,59617,tcp,0.008544921875,34,36,2774,14618,8192.0,2597098.057142857,13685789.257142857,0.00024908961671771425,0.00022739682878766742,81.58823529411765,406.05555555555554,70,17392,2035360.9142857143
59.166.0.7,149.171.126.6,1755,53,udp,0.0011518001556396484,2,2,164,196,3472.8246739805422,1139086.493065618,1361347.2722003725,8.821487426757812e-06,6.9141387939453125e-06,82.0,98.0,4,360,312554.2206582488
59.166.0.7,149.171.126.0,21824,80,tcp,0.0049860477447509766,8,10,1172,982,3610.073734041027,1880447.2961315927,1575596.625257017,0.0006622927529471261,0.0004913277096218533,146.5,98.2,18,2154,432005.4901735762
59.166.0.7,149.171.126.7,61991,6881,tcp,0.2894139289855957,188,360,13968,452914,1893.4817751196567,386104.4297061513,12519480.36053349,0.0015459723651090407,0.0008046381320793981,74.29787234042553,1258.0944444444444,548,466882,1613198.0987799554
59.166.0.7,149.171.126.7,25027,6881,tcp,0.017985820770263672,16,18,1796,1932,1890.3780057795807,798851.5055012063,859343.6016861529,0.0011774539947509766,0.0010301646064309513,112.25,107.33333333333333,34,3728,207274.3883984199
59.166.0.7,149.171.126.7,55638,6881,tcp,0.018489837646484375,16,18,1796,1932,1838.847947183825,777075.5089746235,835918.6432845059,0.001210927963256836,0.0010608785292681527,112.25,107.33333333333333,34,3728,201624.26903239117
59.166.0.7,149.171.126.7,54599,6881,tcp,0.018583059310913086,16,18,1796,1932,1829.6233914527284,773177.320246847,831725.2687733343,0.0012175401051839193,0.001066109713386087,112.25,107.33333333333333,34,3728,200612.82362752268
59.166.0.7,149.171.126.7,27795,6881,tcp,0.018615007400512695,16,18,1796,1932,1826.4832921346876,771850.351217388,830297.816565698,0.0012193997701009116,0.0010678207173066981,112.25,107.33333333333333,34,3728,200268.52097288574
59.166.0.7,149.171.126.7,58744,6881,tcp,0.013323068618774414,16,18,1796,1932,2551.964639143895,1078430.2333888083,1160093.101841413,0.0008668740590413412,0.0007572314318488626,112.25,107.33333333333333,34,3728,279815.4169037777
175.45.176.3,149.171.126.15,23522,80,tcp,2.327781915664673,58,14,69031,836,30.930732606641623,237242.15584100867,2873.1213843502665,0.040820753365232235,0.16591198627765363,1190.1896551724137,59.714285714285715,72,69867,30014.409653169867
59.166.0.3,149.171.126.4,65489,5190,tcp,0.003983974456787109,12,12,1256,2452,6024.135008976661,2522104.5237582284,4923726.347336924,0.0003314451737837358,0.000314452431418679,104.66666666666667,204.33333333333334,24,3708,930728.8588868941
59.166.0.1,149.171.126.4,55376,22,tcp,0.009113073348999023,32,24,4240,5858,6145.018025795986,3722125.204196426,5142502.22787327,0.00029397010803222656,0.00036752742269764775,132.5,244.08333333333334,56,10098,1108078.429008712
175.45.176.3,149.171.126.18,4384,179,tcp,2.0411009788513184,10,8,748,482,8.818769961165742,2931.7510804231,1889.1764983475057,0.214861790339152,0.26542684010096956,74.8,60.25,18,1230,602.6159473463257
59.166.0.0,149.171.126.9,25161,53,udp,0.0010650157928466797,2,2,178,210,3755.8128497873295,1337069.3745242893,1577441.3969106784,8.821487426757812e-06,2.9087066650390625e-05,89.0,105.0,4,388,364313.8464293709
59.166.0.0,149.171.126.9,54431,80,tcp,1.0079188346862793,14,18,1908,10456,31.74858817869019,15144.07656123522,82990.80949909615,0.0774996097271259,0.05925746525035185,136.28571428571428,580.8888888888889,32,12364,12266.860757541423
59.166.0.3,149.171.126.1,27455,60928,tcp,0.034928083419799805,68,70,5102,61388,3950.9754469313784,1168572.5640721098,14060433.665868027,0.000516539189352918,0.0004975208337756171,75.02941176470588,876.9714285714285,138,66490,1903625.778742517
59.166.0.3,149.171.126.7,29148,27026,tcp,0.03686094284057617,72,72,5374,64450,3906.573975136799,1166329.363465842,13987705.149864817,0.0005147591443128989,0.0005118578252658038,74.63888888888889,895.1388888888889,144,69824,1894254.3141663326
59.166.0.8,149.171.126.0,58174,28967,tcp,0.029944896697998047,64,66,4830,52370,4341.307345658371,1290370.1218172263,13991031.734900238,0.00047025226411365325,0.00045047539931077226,75.46875,793.4848484848485,130,57200,1910175.232089683
59.166.0.8,149.171.126.5,30200,28048,tcp,0.012887001037597656,34,36,2774,14618,5431.830089543402,1722045.3335306742,9074570.542736623,0.0003810290134314335,0.00035191263471330916,81.58823529411765,406.05555555555554,70,17392,1349576.9845334124
59.166.0.7,149.171.126.1,51638,53,udp,0.0010979175567626953,2,2,162,194,3643.2608034744844,1180416.5003257329,1413585.1917480999,1.4781951904296875e-05,8.106231689453125e-06,81.0,97.0,4,356,324250.2115092291
59.166.0.7,149.171.126.0,53262,143,tcp,0.03152108192443848,122,126,9770,16614,7867.750243931956,2479610.318813394,4216606.533957598,0.0002577363952132296,0.0002477607727050781,80.08196721311475,131.85714285714286,248,26384,837027.106596374
59.166.0.7,149.171.126.6,32715,53,udp,0.0011050701141357422,2,2,162,194,3619.679827400216,1172776.26407767,1404435.7730312836,1.0013580322265625e-05,6.9141387939453125e-06,81.0,97.0,4,356,322151.5046386192
59.166.0.7,149.171.126.5,1671,143,tcp,0.7795109748840332,122,126,9768,17470,318.1481826306482,100247.46606245714,179291.89517927173,0.0064394474029541016,0.006231191635131836,80.06557377049181,138.65079365079364,248,27238,34942.42015521611
59.166.0.2,149.171.126.3,1469,22,tcp,6.274061918258667,616,682,58216,96466,206.883517713235,74230.6987192215,123002.93016779615,0.01020121303031115,0.009212205763605373,94.50649350649351,141.4457478005865,1298,154682,24654.203610877208
59.166.0.8,149.171.126.3,42841,53,udp,0.0009970664978027344,2,2,178,210,4011.7685318029653,1428189.5973218556,1684942.7833572454,5.0067901611328125e-06,5.9604644775390625e-06,89.0,105.0,4,388,389141.5475848876
59.166.0.8,149.171.126.1,9784,80,tcp,1.0058491230010986,12,18,1772,10456,29.82554670872565,14093.56500476316,83161.57770304944,0.09140528332103383,0.05913682544932646,147.66666666666666,580.8888888888889,30,12228,12156.892838476575
175.45.176.3,149.171.126.10,18454,80,tcp,23.32386803627014,32,114,2262,145190,6.259682132181525,775.8575881092937,49799.630069667706,0.7523628742464127,0.20471632586116284,70.6875,1273.5964912280701,146,147452,6321.935957222125
59.166.0.2,149.171.126.9,45659,30020,tcp,0.059023141860961914,68,70,5102,61388,2338.065979697933,691525.3697634118,8320533.006475172,0.0008762558894370918,0.0008467971414759539,75.02941176470588,876.9714285714285,138,66490,1126507.297029823
59.166.0.2,149.171.126.5,9711,7359,tcp,0.17142605781555176,72,74,5374,64586,851.6791546189012,250790.34394093015,3014057.5276830876,0.0024100995399582554,0.0023348625392129977,74.63888888888889,872.7837837837837,146,69960,408105.98395300226
59.166.0.4,149.171.126.2,44749,39178,tcp,0.20594406127929688,68,70,5102,61388,670.0848722840684,198189.74019671403,2384647.5443347474,0.00306918016120569,0.0029687674149222994,75.02941176470588,876.9714285714285,138,66490,322854.66056643263
59.166.0.5,149.171.126.8,11689,22,tcp,0.688823938369751,32,24,4240,5858,81.29798759975729,49243.35248899585,68034.80162276833,0.022220127044185516,0.0299195206683615,132.5,244.08333333333334,56,10098,14659.769263970522
59.166.0.9,149.171.126.1,5636,53,udp,0.0011751651763916016,2,2,178,210,3403.776831000203,1211744.5518360722,1429586.2690200852,3.314018249511719e-05,7.152557373046875e-06,89.0,105.0,4,388,330166.35260701965
59.166.0.9,149.171.126.7,7310,25,tcp,0.5396978855133057,54,44,39012,4188,181.58307199368102,578279.0860912232,62079.17595996213,0.010176528174922152,0.012538022773210393,722.4444444444445,95.18181818181819,98,43200,80044.78275639817
59.166.0.1,149.171.126.6,41334,22,tcp,0.8588330745697021,32,24,4240,5858,65.2047547517397,39495.45144962519,54567.06476224159,0.027704292728054906,0.03728782612344493,132.5,244.08333333333334,56,10098,11757.814526483347
59.166.0.4,149.171.126.4,38141,44329,tcp,0.13530302047729492,72,74,5374,64586,1079.059428865449,317746.0477108451,3818746.973846788,0.0019001826434068276,0.001846862165895227,74.63888888888889,872.7837837837837,146,69960,517061.62769470416
59.166.0.1,149.171.126.6,13938,37963,tcp,0.13794207572937012,64,66,4830,52370,942.4245598206616,280117.57685746433,3037216.8737112647,0.002184587811666822,0.0021134303166316106,75.46875,793.4848484848485,130,57200,414666.8063210911
59.166.0.5,149.171.126.8,37678,53,udp,0.0009911060333251953,2,2,178,210,4035.895116670676,1436778.6615347606,1695075.9490016839,4.0531158447265625e-06,9.5367431640625e-07,89.0,105.0,4,388,391481.82631705556
59.166.0.5,149.171.126.2,63935,80,tcp,1.005167007446289,12,18,1772,10456,29.845786598405684,14103.129027299965,83218.0119127813,0.09134765104814009,0.059101469376507926,147.66666666666666,580.8888888888889,30,12228,12165.142617510157
59.166.0.1,149.171.126.1,37027,35031,tcp,0.032878875732421875,34,36,2774,14618,2129.0265692075645,674962.2517693468,3556812.6158487066,0.0009866627779873934,0.0009221417563302177,81.58823529411765,406.05555555555554,70,17392,528971.8584522567
59.166.0.1,149.171.126.1,17090,22,tcp,2.64786696434021,32,24,4240,5858,21.1490987856159,12810.311264430204,17698.774383733995,0.08541506336581323,0.11509486903315005,132.5,244.08333333333334,56,10098,3813.6357060205246
59.166.0.1,149.171.126.7,63059,53,udp,0.0010540485382080078,2,2,162,194,3794.891653472065,1229544.8957249492,1472417.9615471612,8.106231689453125e-06,6.9141387939453125e-06,81.0,97.0,4,356,337745.3571590138
59.166.0.1,149.171.126.5,20479,21,tcp,0.023628950119018555,52,54,3766,4604,4486.022420212497,1275046.0705298313,1558765.8281251576,0.0004572915095908969,0.000436715359957713,72.42307692307692,85.25925925925925,106,8370,354226.4873318736
59.166.0.1,149.171.126.5,21414,33761,tcp,0.0028460025787353516,6,8,416,1954,4919.180363575438,1169359.4464270754,5492616.2459579455,0.0005075931549072266,0.0003325598580496652,69.33333333333333,244.25,14,2370,832746.9615481277
59.166.0.1,149.171.126.5,60339,1968,tcp,0.0050280094146728516,8,12,552,9016,3977.7172933756933,878279.9783773532,14345239.6468301,0.0006732940673828125,0.00041565028103915125,69.0,751.3333333333334,20,9568,1902939.9531509317
59.166.0.1,149.171.126.5,23314,40667,tcp,0.004396915435791016,14,6,9152,416,4548.643314174167,16651673.444528792,756894.2474785815,0.00033822426429161657,0.0007596015930175781,653.7142857142857,69.33333333333333,20,9568,2176070.9615009218
59.166.0.7,149.171.126.4,20146,53,udp,0.0010907649993896484,2,2,178,210,3667.151038251366,1305505.7696174863,1540203.4360655737,3.600120544433594e-05,6.9141387939453125e-06,89.0,105.0,4,388,355713.6507103825
59.166.0.7,149.171.126.2,21681,80,tcp,14.511789083480835,340,746,23602,1099836,74.8357072827239,13011.21446251823,606313.1120073807,0.042806631695907725,0.019478175784117424,69.41764705882353,1474.3109919571045,1086,1123438,77415.54080873737
59.166.0.4,149.171.126.5,59221,53,udp,0.0010690689086914062,2,2,178,210,3741.5735950044605,1332000.199821588,1571460.9099018734,1.0013580322265625e-05,7.152557373046875e-06,89.0,105.0,4,388,362932.63871543267
59.166.0.4,149.171.126.0,25099,25,tcp,0.3697350025177002,52,42,38316,4052,254.23614037056169,829047.8259096546,87673.60347076731,0.007242548699472465,0.009004366107103302,736.8461538461538,96.47619047619048,94,42368,114590.17867255273
59.166.0.4,149.171.126.1,60426,53,udp,0.0010991096496582031,2,2,162,194,3639.309327548807,1179136.2221258134,1412052.0190889372,9.059906005859375e-06,6.9141387939453125e-06,81.0,97.0,4,356,323898.5301518438
59.166.0.4,149.171.126.1,56076,21,tcp,0.8394808769226074,52,54,3766,4604,126.26851059261502,35888.84610504062,43874.73379384148,0.016454332015093637,0.015828865878986863,72.42307692307692,85.25925925925925,106,8370,9970.447487360261
59.166.0.4,149.171.126.1,54876,33761,tcp,0.047228097915649414,6,8,416,1954,296.4337040421225,70466.52621801311,330989.40439903276,0.009383010864257812,0.006672859191894531,69.33333333333333,244.25,14,2370,50181.99132713074
59.166.0.0,149.171.126.4,30696,53,udp,0.0010759830474853516,2,2,178,210,3717.530689120319,1323440.9253268335,1561362.889430534,1.0013580322265625e-05,9.059906005859375e-06,89.0,105.0,4,388,360600.47684467095
59.166.0.0,149.171.126.9,52818,80,tcp,1.1257240772247314,12,18,1772,10456,26.649514394290616,12592.783868448792,74305.95266845405,0.10230918364091353,0.06619057935826919,147.66666666666666,580.8888888888889,30,12228,10862.342067112855
59.166.0.4,149.171.126.1,57678,1968,tcp,0.22317099571228027,8,12,552,9016,89.61738032385126,19787.517575506357,323196.1203999372,0.03183354650224958,0.020236102017489346,69.0,751.3333333333334,20,9568,42872.954746930445
59.166.0.5,149.171.126.4,28553,5190,tcp,0.006276130676269531,22,24,2272,4696,7329.356632730588,2896051.872967634,5985853.695183103,0.000282196771530878,0.0002456955287767493,103.27272727272727,195.66666666666666,46,6968,1110238.196018842
59.166.0.6,149.171.126.6,50341,53,udp,0.0009300708770751953,2,2,164,196,4300.747500640861,1410645.1802102025,1685893.0202512175,4.0531158447265625e-06,5.0067901611328125e-06,82.0,98.0,4,360,387067.2750576775
59.166.0.6,149.171.126.4,52245,80,tcp,0.0039539337158203125,8,10,1172,982,4552.428364688857,2371309.35262904,1986882.0684997588,0.0005165508815220424,0.00038088692559136287,146.5,98.2,18,2154,544773.9276410999
59.166.0.6,149.171.126.7,47999,6881,tcp,0.7357809543609619,196,360,14512,452914,755.6596792898714,157786.09015618148,4924443.855912127,0.0037716156397110375,0.0020481895935568636,74.04081632653062,1258.0944444444444,556,467426,635278.7432585385
59.166.0.6,149.171.126.7,2848,6881,tcp,0.019205093383789062,16,18,1796,1932,1770.3636905353064,748134.8678120965,804786.5059092264,0.0012587388356526694,0.0011008907766903147,112.25,107.33333333333333,34,3728,194115.17171516537
59.166.0.6,149.171.126.7,49782,6881,tcp,0.019102096557617188,16,18,1796,1932,1779.909335996006,752168.7452820769,809125.8440339491,0.0012532711029052735,0.0010958839865291819,112.25,107.33333333333333,34,3728,195161.82366450326
59.166.0.6,149.171.126.7,48682,6881,tcp,0.019123077392578125,16,18,1796,1932,1777.9565130660283,751343.5052862557,808238.1137043686,0.0012542088826497397,0.0010979456060072955,112.25,107.33333333333333,34,3728,194947.70237382804
59.166.0.6,149.171.126.7,43457,6881,tcp,0.019129037857055664,16,18,1796,1932,1777.402515174554,751109.392294941,807986.2727805267,0.0012550036112467448,0.0010979315813849954,112.25,107.33333333333333,34,3728,194886.95813443346
59.166.0.6,149.171.126.7,33780,6881,tcp,0.014268875122070312,16,18,1796,1932,2382.808715412378,1006946.9300895602,1083196.8089827562,0.0009301344553629558,0.0008111701292150161,112.25,107.33333333333333,34,3728,261267.96738403957
59.166.0.2,149.171.126.4,51078,53,udp,0.0010578632354736328,2,2,164,196,3781.2071219292316,1240235.9359927878,1482233.1917962588,6.9141387939453125e-06,7.867813110351562e-06,82.0,98.0,4,360,340308.6409736308
59.166.0.2,149.171.126.6,33241,80,tcp,0.0053479671478271484,8,10,1172,982,3365.7648789621508,1753189.5280638402,1468969.3827292586,0.0007119859967912946,0.0005372100406222873,146.5,98.2,18,2154,402769.8638491373
59.166.0.2,149.171.126.8,2366,6881,tcp,1.2521309852600098,196,360,14512,452914,444.04300072850964,92718.73419528246,2893716.426359025,0.006419614645150991,0.0034864958282300688,74.04081632653062,1258.0944444444444,556,467426,373304.3950692884
59.166.0.2,149.171.126.8,49246,6881,tcp,0.022090911865234375,16,18,1796,1932,1539.094456915904,650403.2104990502,699654.2331203591,0.0014521280924479167,0.0012712338391472312,112.25,107.33333333333333,34,3728,168757.18045242617
59.166.0.2,149.171.126.8,3948,6881,tcp,0.0221099853515625,16,18,1796,1932,1537.7667356797792,649842.1311249137,699050.6666666666,0.0014512062072753907,0.0012732954586253448,112.25,107.33333333333333,34,3728,168611.59972394755
59.166.0.2,149.171.126.8,4837,6881,tcp,0.022315025329589844,16,18,1796,1932,1523.6370785076285,643871.1042352237,692627.4907474678,0.0014673391977945963,0.001286001766429228,112.25,107.33333333333333,34,3728,167062.32437283645
59.166.0.2,149.171.126.8,5833,6881,tcp,0.02172398567199707,16,18,1796,1932,1565.0903344052153,661388.7624921803,711471.6531931473,0.0014258702596028647,0.001246943193323472,112.25,107.33333333333333,34,3728,171607.55196066597
59.166.0.2,149.171.126.8,1483,6881,tcp,0.01612401008605957,16,18,1796,1932,2108.6565822354314,891093.4639281965,958570.4745597303,0.0010530630747477214,0.0009216561036951401,112.25,107.33333333333333,34,3728,231207.99231099084
59.166.0.8,149.171.126.3,33494,53,udp,0.0009799003601074219,2,2,164,196,4082.047688564477,1338911.6418491483,1600162.693917275,1.0013580322265625e-05,1.9073486328125e-06,82.0,98.0,4,360,367384.29197080294
59.166.0.8,149.171.126.8,46337,80,tcp,0.019004106521606445,8,10,1172,982,947.1637079878057,493367.0514496481,413384.3383306778,0.0025735582624162945,0.0020545588599310983,146.5,98.2,18,2154,113343.92372254074
59.166.0.4,149.171.126.1,56411,40667,tcp,0.22106599807739258,14,6,9152,416,90.47071993856892,331195.2115511131,15054.327797777869,0.017005076775184043,0.04409661293029785,653.7142857142857,69.33333333333333,20,9568,43281.192418611376
59.166.0.8,149.171.126.0,50171,6881,tcp,1.1370229721069336,202,360,14920,452914,494.27321504208413,104975.89136552163,3186665.6073675514,0.005655134495218002,0.003165665443229144,73.86138613861387,1258.0944444444444,562,467834,411455.1873416341
59.166.0.8,149.171.126.0,4912,6881,tcp,0.3207359313964844,16,18,1796,1932,106.00620844681788,44796.976557761154,48189.17522805933,0.021361525853474936,0.018836358014275047,112.25,107.33333333333333,34,3728,11623.26897322756
59.166.0.8,149.171.126.0,5771,6881,tcp,0.3287968635559082,16,18,1796,1932,103.4073124429871,43698.71368178938,47007.74767996496,0.021899000803629557,0.019310881109798655,112.25,107.33333333333333,34,3728,11338.307670219292
59.166.0.8,149.171.126.0,6648,6881,tcp,0.32532310485839844,16,18,1796,1932,104.51148256069605,44165.32298329649,47509.69042523877,0.02166446050008138,0.018369478337904987,112.25,107.33333333333333,34,3728,11459.376676066908
59.166.0.8,149.171.126.0,45334,6881,tcp,0.3048548698425293,16,18,1796,1932,111.52847916637339,47130.6231959545,50699.53452927845,0.020302995045979818,0.017870580448823815,112.25,107.33333333333333,34,3728,12228.769715654118
59.166.0.8,149.171.126.0,49338,6881,tcp,0.24579095840454102,16,18,1796,1932,138.32892886173735,58456.17793780713,62882.70366138272,0.016365528106689453,0.014428587520823759,112.25,107.33333333333333,34,3728,15167.36019989873
59.166.0.2,149.171.126.7,2487,34801,tcp,0.0668189525604248,66,66,4966,52370,1975.4874169964212,594561.8492608622,6270077.33503652,0.0010231531583345854,0.0010197235987736628,75.24242424242425,793.4848484848485,132,57336,858079.8980371727
59.166.0.2,149.171.126.9,48153,46096,tcp,0.02098393440246582,34,36,2774,14618,3335.8853805687795,1057570.9766511766,5573025.427789076,0.000626332832105232,0.000566373552594866,81.58823529411765,406.05555555555554,70,17392,828824.5505550316
59.166.0.8,149.171.126.8,48534,50007,tcp,0.0700380802154541,64,66,4830,52370,1856.1331150152675,551699.8735706918,5981888.69128305,0.0011054939693874782,0.0010682326096754808,75.46875,793.4848484848485,130,57200,816698.5706067177
59.166.0.8,149.171.126.1,6033,4086,tcp,0.021706104278564453,36,36,2910,14618,3317.039256606841,1072509.3596362118,5387608.872564311,0.0006113733564104353,0.0006061417715890067,80.83333333333333,406.05555555555554,72,17528,807514.7790250654
59.166.0.8,149.171.126.0,9677,53,udp,0.001016855239868164,2,2,162,194,3933.6966002344666,1274517.6984759672,1526274.280890973,9.5367431640625e-07,8.821487426757812e-06,81.0,97.0,4,356,350098.9974208675
59.166.0.8,149.171.126.8,12697,143,tcp,0.03561520576477051,122,126,9768,17470,6963.317905222217,2194119.0096196975,3924166.5743300687,0.00029139676369911385,0.0002803611755371094,80.06557377049181,138.65079365079364,248,27238,764785.6979937208
59.166.0.2,149.171.126.5,45651,53,udp,0.0010080337524414062,2,2,178,210,3968.1210974456008,1412651.1106906338,1666610.8609271522,1.0013580322265625e-05,7.152557373046875e-06,89.0,105.0,4,388,384907.7464522233
59.166.0.2,149.171.126.8,39023,80,tcp,1.0096569061279297,14,18,1908,10456,31.69393464827685,15118.006827228059,82847.94517059569,0.0776366087106558,0.059279932695276594,136.28571428571428,580.8888888888889,32,12364,12245.743999727969
59.166.0.0,149.171.126.8,10184,53,udp,0.0010662078857421875,2,2,178,210,3751.613595706619,1335574.4400715563,1575677.71019678,3.0994415283203125e-06,4.0531158447265625e-06,89.0,105.0,4,388,363906.51878354204
59.166.0.0,149.171.126.8,41729,80,tcp,1.103348970413208,14,18,1908,10456,29.002610106225855,13834.245020669734,75812.82281767439,0.08484491935143104,0.06487494356491987,136.28571428571428,580.8888888888889,32,12364,11205.883479793016
175.45.176.0,149.171.126.14,63598,445,tcp,2.2434029579162598,12,10,1682,982,9.80653070923748,5998.030782886342,3501.822965989529,0.19896817207336426,0.22967155774434408,140.16666666666666,98.2,22,2664,1187.481718609484
59.166.0.8,149.171.126.0,10996,53,udp,0.0010190010070800781,2,2,178,210,3925.413196069256,1397447.097800655,1648673.5423490875,5.9604644775390625e-06,7.152557373046875e-06,89.0,105.0,4,388,380765.08001871785
59.166.0.8,149.171.126.6,12536,80,tcp,13.433884859085083,346,746,24010,1099826,81.28698522092074,14298.172272192725,654956.3355866987,0.038937857531119086,0.01803137856041825,69.39306358381504,1474.2975871313672,1092,1123836,83656.81348236142
59.166.0.0,149.171.126.6,40152,22,tcp,0.46985387802124023,32,26,4240,5994,123.4426333656398,72192.65730625002,102057.26129567517,0.015156576710362588,0.018768157958984375,132.5,230.53846153846155,58,10234,21781.23982524065
59.166.0.6,149.171.126.0,34457,5190,tcp,0.008722066879272461,12,12,1256,2452,2751.641363474838,1152020.5175081322,2249008.2077467674,0.0007616389881480824,0.0007396394556218928,104.66666666666667,204.33333333333334,24,3708,425128.5906568625
59.166.0.5,149.171.126.7,17294,111,udp,0.004403829574584961,4,4,632,368,1816.6007254615342,1148091.6584916897,668509.0669698446,0.0011963049570719402,0.0009613037109375,158.0,92.0,8,1000,227075.09068269178
59.166.0.5,149.171.126.7,18928,5851,udp,0.0016338825225830078,4,4,584,368,4896.312855683642,2859446.707719247,1801843.1308915804,0.0004306634267171224,0.00018930435180664062,146.0,92.0,8,952,582661.2298263534
59.166.0.5,149.171.126.7,20013,62754,tcp,0.4103538990020752,28,30,4656,3560,141.34141320710756,90770.43032997144,69403.50772652455,0.015186406947948315,0.014133584910425646,166.28571428571428,118.66666666666667,58,8216,20021.742257061996
59.166.0.2,149.171.126.1,19231,111,udp,0.3441660404205322,4,4,632,368,23.24459435400686,14690.583631732336,8554.010722274525,0.10967199007670085,0.09996596972147624,158.0,92.0,8,1000,2905.5742942508573
59.166.0.8,149.171.126.3,21065,53,udp,0.0010099411010742188,2,2,162,194,3960.6270066100096,1283243.1501416431,1536723.2785646836,9.5367431640625e-07,2.1457672119140625e-06,81.0,97.0,4,356,352495.8035882908
59.166.0.8,149.171.126.0,58621,21,tcp,0.1782219409942627,52,54,3766,4606,594.7640307845842,169047.6482969618,206753.44345613546,0.003488059137381759,0.0033528309948039504,72.42307692307692,85.29629629629629,106,8372,46975.13646913716
