src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load,prediction,attack_probability,prediction_label
59.166.0.5,149.171.126.5,15526,6881,tcp,0.2503340244293213,190,360,14104,452914,2197.064507127299,450725.7863057953,14473909.442633506,0.0013228207038193,0.0006958608175718,74.23157894736842,1258.0944444444444,550,467018,1865579.4036174128,0,0.09666666666666666,Normal
59.166.0.5,149.171.126.5,16486,6881,tcp,0.0184650421142578,16,18,1796,1932,1841.3172192955276,778118.9943187687,837041.1453362256,0.001199197769165,0.0010578772600959,112.25,107.33333333333331,34,3728,201895.01745687428,0,0.04,Normal
59.166.0.5,149.171.126.5,36835,6881,tcp,0.0182900428771972,16,18,1796,1932,1858.9349532028048,785564.0414005267,845049.9599030165,0.0011980692545572,0.0010485789355109,112.25,107.33333333333331,34,3728,203826.7501629429,0,0.04,Normal
59.166.0.5,149.171.126.5,64418,6881,tcp,0.0183300971984863,16,18,1796,1932,1854.87287011264,783847.4528758357,843203.3847194401,0.0012001991271972,0.001051061293658,112.25,107.33333333333331,34,3728,203381.35469940948,0,0.04,Normal
59.166.0.5,149.171.126.5,63364,6881,tcp,0.0183300971984863,16,18,1796,1932,1854.87287011264,783847.4528758357,843203.3847194401,0.0012017409006754,0.0010519448448629,112.25,107.33333333333331,34,3728,203381.35469940948,0,0.04,Normal
59.166.0.5,149.171.126.5,14623,6881,tcp,0.0133759975433349,16,18,1796,1932,2541.8664955528225,1074162.8767089103,1155502.6045666006,0.0008710066477457,0.0007598820854635,112.25,107.33333333333331,34,3728,278708.1851594389,0,0.03,Normal
59.166.0.4,149.171.126.5,13479,2848,tcp,0.0558531284332275,64,66,4830,52370,2327.533007491516,691814.426226709,7501101.760143427,0.0008816037859235,0.0008515247931847,75.46875,793.4848484848485,130,57200,1024114.523296267,0,0.04666666666666667,Normal
59.166.0.4,149.171.126.0,15079,13033,tcp,0.0391318798065185,34,36,2774,14618,1788.8228305438947,567107.9465061445,2988458.5299303606,0.0011221784533876,0.0010266304016113,81.58823529411765,406.05555555555554,70,17392,444445.8095545632,0,0.043333333333333335,Normal
59.166.0.6,149.171.126.3,14351,53,udp,0.0010578632354736,2,2,178,210,3781.207121929232,1346109.7354068065,1588106.9912102772,7.867813110351562e-06,6.9141387939453125e-06,89.0,105.0,4,388,366777.0908271354,0,0.056666666666666664,Normal
59.166.0.6,149.171.126.1,15987,80,tcp,1.0100150108337402,14,18,1908,10456,31.682697441877483,15112.64667977556,82818.57111306774,0.0776675297663762,0.0593810642466825,136.28571428571428,580.8888888888889,32,12364,12241.402224105412,1,0.68,Attack
59.166.0.9,149.171.126.9,17225,34341,tcp,0.0283100605010986,68,70,5102,61388,4874.592196461205,1441748.9499330476,17347331.34819481,0.0004174353471442,0.0004014346910559,75.02941176470588,876.9714285714285,138,66490,2348635.0372659825,0,0.06,Normal
59.166.0.9,149.171.126.2,62837,16687,tcp,0.0305039882659912,72,74,5374,64586,4786.25938113066,1409389.4747504748,16938375.2542304,0.0004252950910111,0.0004104653449907,74.63888888888889,872.7837837837837,146,69960,2293470.591122609,0,0.06,Normal
59.166.0.7,149.171.126.9,18853,53,udp,0.0010759830474853,2,2,178,210,3717.530689120319,1323440.9253268335,1561362.889430534,8.821487426757812e-06,7.152557373046875e-06,89.0,105.0,4,388,360600.47684467095,0,0.056666666666666664,Normal
59.166.0.7,149.171.126.0,20459,80,tcp,1.0298738479614258,14,18,1908,10456,31.0717667638052,14821.23274633508,81221.5983205868,0.0791948391841008,0.0605495256536147,136.28571428571428,580.8888888888889,32,12364,12005.353883365236,1,0.68,Attack
175.45.176.1,149.171.126.11,26799,445,tcp,7.088057994842529,12,12,1186,1062,3.3859768102155874,1338.5894989718956,1198.635790816318,0.6443689086220481,0.6299430890516802,98.83333333333331,88.5,24,2248,317.1531612235267,1,0.7666666666666667,Attack
59.166.0.6,149.171.126.6,64888,53,udp,0.0012087821960449,2,2,164,196,3309.1155818540437,1085389.9108481265,1297173.308086785,8.821487426757812e-06,7.867813110351562e-06,82.0,98.0,4,360,297820.4023668639,0,0.05,Normal
59.166.0.6,149.171.126.9,58443,80,tcp,0.0039989948272705,8,10,1172,982,4501.131103559292,2344589.1792762177,1964493.663864544,0.000521285193307,0.0003806749979654,146.5,98.2,18,2154,538635.3553925953,0,0.043333333333333335,Normal
59.166.0.6,149.171.126.4,62212,6881,tcp,0.2165188789367675,186,360,13832,452914,2521.7200582285227,511068.5984676473,16734392.944359168,0.0011687343185012,0.0006016741888104,74.36559139784946,1258.0944444444444,546,466746,2155682.692853352,0,0.1,Normal
59.166.0.6,149.171.126.4,60961,6881,tcp,0.0183010101318359,16,18,1796,1932,1857.8209484106303,785093.2760812923,844543.5464304325,0.0011988639831542,0.0010472886702593,112.25,107.33333333333331,34,3728,203704.6028139656,0,0.04,Normal
59.166.0.6,149.171.126.4,25853,6881,tcp,0.0180461406707763,16,18,1796,1932,1884.0593465537515,796181.3144495382,856471.2135392583,0.0011815388997395,0.0010324225706212,112.25,107.33333333333331,34,3728,206581.5659985996,0,0.04,Normal
59.166.0.6,149.171.126.4,26651,6881,tcp,0.0180549621582031,16,18,1796,1932,1883.138812592436,795792.3076272977,856052.7496302556,0.0011824607849121,0.0010350031011244,112.25,107.33333333333331,34,3728,206480.63215719417,0,0.04,Normal
59.166.0.6,149.171.126.4,27395,6881,tcp,0.0180709362030029,16,18,1796,1932,1881.4741869516456,795088.8564153308,855296.0303977835,0.0011843204498291,0.0010363494648652,112.25,107.33333333333331,34,3728,206298.1108516393,0,0.04,Normal
59.166.0.6,149.171.126.4,59376,6881,tcp,0.0132880210876464,16,18,1796,1932,2558.695517996196,1081274.6236049808,1163152.880180859,0.0008654594421386,0.000753360636094,112.25,107.33333333333331,34,3728,280553.43797323,0,0.03,Normal
59.166.0.3,149.171.126.5,65161,53,udp,0.0010809898376464,2,2,178,210,3700.3123070136735,1317311.181296868,1554131.1689457432,9.059906005859377e-06,8.106231689453125e-06,89.0,105.0,4,388,358930.29378032644,0,0.056666666666666664,Normal
59.166.0.3,149.171.126.7,22653,80,tcp,1.0953140258789062,14,18,1908,10456,29.215365862153032,13935.729516246996,76368.96636366802,0.0842290108020489,0.0643961710088393,136.28571428571428,580.8888888888889,32,12364,11288.086984989375,1,0.6833333333333333,Attack
59.166.0.8,149.171.126.7,57118,22,tcp,0.1548089981079101,32,24,4240,5858,361.736079197186,219108.7108280098,302721.4217053022,0.0049938386486422,0.0066993029221244,132.5,244.08333333333331,56,10098,65228.766566664,0,0.043333333333333335,Normal
59.166.0.3,149.171.126.8,26709,18625,tcp,0.0299060344696044,68,70,5102,61388,4614.453318451788,1364808.1641009287,16421568.713803962,0.0004418074195064,0.0004248411759086,75.02941176470588,876.9714285714285,138,66490,2223297.1097381115,0,0.06,Normal
59.166.0.3,149.171.126.2,58052,26236,tcp,0.0769069194793701,72,74,5374,64586,1898.3987525227003,559013.418962027,6718355.1687907465,0.0010787601202306,0.0010460402867565,74.63888888888889,872.7837837837837,146,69960,909671.0734690968,0,0.05333333333333334,Normal
59.166.0.0,149.171.126.8,28931,111,udp,0.0043821334838867,4,4,632,376,1825.5947769314475,1153775.8990206746,686423.6361262242,0.0011676947275797,0.0009783903757731,158.0,94.0,8,1008,230024.94189336235,0,0.03333333333333333,Normal
59.166.0.0,149.171.126.8,30521,28139,udp,0.0016779899597167,4,4,592,368,4767.608979823814,2822424.5160556976,1754480.1045751637,0.0004430611928304,0.0002026557922363,148.0,92.0,8,960,572113.0775788577,0,0.05,Normal
59.166.0.0,149.171.126.8,51174,30337,tcp,0.0044682025909423,18,18,4816,2744,8056.931006883304,8622706.606477777,4912937.485086175,0.0002450662500718,0.000234421561746,267.55555555555554,152.44444444444446,36,7560,1691955.511445494,0,0.06,Normal
59.166.0.4,149.171.126.8,51543,5190,tcp,0.0664310455322265,22,24,2272,4696,692.4473283757789,273607.0139251773,565518.7224439404,0.00314576285226,0.0028616138126539,103.27272727272728,195.66666666666663,46,6968,104890.71704613972,0,0.04666666666666667,Normal
59.166.0.4,149.171.126.0,53849,22,tcp,0.0728240013122558,32,24,4240,5858,768.9772463872501,465780.5035259915,643524.1013337873,0.0023491613326534,0.0031335561171821,132.5,244.08333333333331,56,10098,138663.07560747236,0,0.043333333333333335,Normal
175.45.176.0,149.171.126.18,23773,111,udp,8.106231689453125e-06,2,0,200,0,246723.76470588235,197379011.7647059,0.0,8.106231689453125e-06,0.0,100.0,0.0,2,200,24672376.47058824,1,0.9391342783831753,Attack
59.166.0.6,149.171.126.4,47119,31556,tcp,0.0266308784484863,64,66,4830,52370,4881.551325896614,1450947.255635732,15732113.411520349,0.000417255219959,0.0004003671499399,75.46875,793.4848484848485,130,57200,2147882.58339451,0,0.06,Normal
59.166.0.6,149.171.126.3,46727,52844,tcp,0.0081241130828857,34,36,2774,14618,8616.325165077036,2731621.258048422,14394679.0014967,0.000236482331247,0.0002168587275913,81.58823529411765,406.05555555555554,70,17392,2140787.53244314,0,0.05,Normal
59.166.0.7,149.171.126.6,46903,5190,tcp,0.0040571689605712,12,12,1256,2452,5915.454898043134,2476603.7839807253,4834898.470000587,0.0003375573591752,0.0003122849897904,104.66666666666669,204.33333333333331,24,3708,913937.781747664,0,0.04666666666666667,Normal
175.45.176.1,149.171.126.10,62557,80,tcp,6.341168880462647,10,8,1040,482,2.8385933791258267,1312.0609396848267,608.0897816616216,0.7045743200514052,0.8919642652784076,104.0,60.25,18,1522,240.018840168306,1,0.7766666666666666,Attack
59.166.0.8,149.171.126.5,4850,53,udp,0.0010828971862792,2,2,162,194,3693.794804051079,1196789.5165125497,1433192.3839718185,9.059906005859377e-06,6.9141387939453125e-06,81.0,97.0,4,356,328747.737560546,0,0.05,Normal
59.166.0.8,149.171.126.7,6603,143,tcp,0.780709981918335,122,126,9768,17108,317.6595736493884,100093.50694862018,175307.0963223786,0.0064492402983105,0.0062414722442626,80.06557377049181,135.77777777777777,248,26876,34425.07540887485,0,0.05333333333333334,Normal
59.166.0.3,149.171.126.1,6358,53,udp,0.0009679794311523,2,2,178,210,4132.31921182266,1471105.639408867,1735574.0689655172,9.059906005859377e-06,2.86102294921875e-06,89.0,105.0,4,388,400834.9635467981,0,0.056666666666666664,Normal
59.166.0.3,149.171.126.5,7941,80,tcp,1.1210169792175293,14,18,1908,10456,28.54550875967644,13616.20767836566,74617.95989779421,0.0862055375025822,0.065911054611206,136.28571428571428,580.8888888888889,32,12364,11029.270947019982,1,0.6833333333333333,Attack
59.166.0.9,149.171.126.5,44107,5190,tcp,0.005605936050415,22,24,2272,4696,8205.587717432909,3242277.442436099,6701467.812359121,0.0002508617582775,0.0002178212870722,103.27272727272728,195.66666666666663,46,6968,1242968.1568494025,0,0.043333333333333335,Normal
59.166.0.0,149.171.126.2,13443,46545,tcp,0.0288610458374023,68,70,5102,61388,4781.531507120907,1414224.5651786008,17016153.980239898,0.0004260006235606,0.0004098242607669,75.02941176470588,876.9714285714285,138,66490,2303797.318177312,0,0.06,Normal
59.166.0.0,149.171.126.4,15832,12489,tcp,0.0460338592529296,72,74,5374,64586,3171.5785373938265,933921.2635591464,11224086.10499275,0.0006439988042267,0.0006231641116207,74.63888888888889,872.7837837837837,146,69960,1519750.9210689869,0,0.05,Normal
59.166.0.4,149.171.126.5,35423,37133,tcp,0.0839338302612304,64,66,4830,52370,1548.8391223824294,460362.643760439,4991551.067025713,0.0013275865524534,0.0012819510239821,75.46875,793.4848484848485,130,57200,681489.213848269,0,0.05333333333333334,Normal
175.45.176.0,149.171.126.14,64200,445,tcp,2.54417085647583,12,10,1682,996,8.647217990097673,5288.952967034285,3131.8651338681025,0.2274814519015225,0.2699257797665066,140.16666666666666,99.6,22,2678,1052.6022626127983,1,0.82,Attack
59.166.0.4,149.171.126.9,15493,13502,tcp,0.0319509506225585,34,36,2774,14618,2190.8581321075726,694564.6238247321,3660110.191445542,0.0009589050755356,0.0008987699236188,81.58823529411765,406.05555555555554,70,17392,544334.3519087842,0,0.04666666666666667,Normal
59.166.0.2,149.171.126.8,14118,22,tcp,0.0060391426086425,32,24,4240,5858,9272.8394788788,5616691.341492302,7760041.95246743,0.0001948110518916,0.0002351221830948,132.5,244.08333333333331,56,10098,1672091.6617449664,0,0.04666666666666667,Normal
59.166.0.3,149.171.126.0,37764,53,udp,0.001068115234375,2,2,162,194,3744.9142857142856,1213352.2285714287,1453026.7428571428,9.059906005859377e-06,7.152557373046875e-06,81.0,97.0,4,356,333297.3714285714,0,0.05,Normal
59.166.0.3,149.171.126.3,64237,21,tcp,0.0213458538055419,52,54,3766,4606,4965.835565334912,1411421.6406831157,1726236.876523215,0.0004123706443637,0.0003926034243601,72.42307692307692,85.29629629629629,106,8372,392207.31465079135,0,0.05333333333333334,Normal
59.166.0.3,149.171.126.3,63182,30857,tcp,0.0026988983154296,6,8,416,2010,5187.301766784452,1233095.7342756183,5957986.600706714,0.0004776000976562,0.0003179822649274,69.33333333333333,251.25,14,2426,898885.2918727915,0,0.03666666666666667,Normal
59.166.0.3,149.171.126.3,20076,50128,tcp,0.0041961669921875,8,12,552,9016,4766.254545454545,1052389.0036363637,17189020.392727274,0.0005548681531633,0.0003405484286221,69.0,751.3333333333334,20,9568,2280176.1745454543,0,0.06,Normal
59.166.0.3,149.171.126.3,64985,29746,tcp,0.0042898654937744,14,6,9152,416,4662.150836436392,17067201.782026343,775781.8991830156,0.0003299896533672,0.0007408142089843,653.7142857142857,69.33333333333333,20,9568,2230372.96015117,0,0.056666666666666664,Normal
59.166.0.7,149.171.126.0,36102,5190,tcp,0.0040500164031982,12,12,1256,2452,5925.901925001472,2480977.6059339494,4843437.173367869,0.0003369938243519,0.0003120032223788,104.66666666666669,204.33333333333331,24,3708,915551.8474127274,0,0.04666666666666667,Normal
175.45.176.1,149.171.126.16,63516,80,tcp,1.882828950881958,10,12,982,4960,11.68454521038394,4172.444871489829,21074.670634001577,0.209203216764662,0.1557859073985706,98.2,413.3333333333333,22,5942,3155.8894381864257,1,0.8066666666666666,Attack
59.166.0.1,149.171.126.0,63256,53,udp,0.0010211467742919,2,2,178,210,3917.164604249358,1394510.5991127717,1645209.1337847302,8.106231689453125e-06,8.106231689453125e-06,89.0,105.0,4,388,379964.9666121877,0,0.056666666666666664,Normal
59.166.0.1,149.171.126.1,21238,80,tcp,1.0057051181793213,12,18,1772,10456,29.829817366655657,14095.583032990357,83173.48543620041,0.0913937308571555,0.0591280600603889,147.66666666666666,580.8888888888889,30,12228,12158.633558648846,1,0.69,Attack
175.45.176.3,149.171.126.15,24149,80,tcp,2.123619079589844,58,14,69041,836,33.90438553316544,260088.07573280836,3149.3407006362563,0.0372389115785297,0.1566253075232872,1190.3620689655172,59.71428571428572,72,69877,32904.677054180574,1,0.78,Attack
59.166.0.7,149.171.126.2,64862,53,udp,0.0010910034179687,2,2,178,210,3666.3496503496494,1305220.4755244756,1539866.8531468532,9.059906005859377e-06,6.9141387939453125e-06,89.0,105.0,4,388,355635.9160839161,0,0.056666666666666664,Normal
59.166.0.7,149.171.126.5,22545,25,tcp,0.0222139358520507,54,42,39012,4052,4321.611471257459,14049558.893058,1459264.1401279354,0.000412680068106,0.0005285856200427,722.4444444444445,96.47619047619048,96,43064,1938602.879148242,0,0.07333333333333333,Normal
59.166.0.7,149.171.126.7,59673,53,udp,0.0011498928070068,2,2,178,210,3478.5851130002075,1238376.3002280735,1461005.747460087,8.821487426757812e-06,5.960464477539063e-06,89.0,105.0,4,388,337422.7559610201,0,0.056666666666666664,Normal
59.166.0.7,149.171.126.5,59258,80,tcp,1.0048038959503174,12,18,1772,10456,29.856572134034952,14108.22555240265,83248.08486225852,0.0913131887262517,0.0590746402740478,147.66666666666666,580.8888888888889,30,12228,12169.538801832648,1,0.69,Attack
175.45.176.0,149.171.126.19,49231,445,tcp,3.539562940597534,22,22,3314,3000,12.430913290264051,7490.190298897286,6780.498158325847,0.1685506162189302,0.1619565713973272,150.63636363636363,136.36363636363637,44,6314,1783.8360571528915,1,0.7033333333333334,Attack
59.166.0.2,149.171.126.0,25230,111,udp,0.0045249462127685,4,4,632,376,1767.976816481374,1117361.3480162283,664759.2829969967,0.001194953918457,0.0009963512420654,158.0,94.0,8,1008,222765.07887665316,0,0.03333333333333333,Normal
59.166.0.2,149.171.126.0,54571,15312,udp,0.0016508102416992,4,4,592,368,4846.105141536684,2868894.243789717,1783366.6920854996,0.000424305597941,0.0001986026763916,148.0,92.0,8,960,581532.6169844021,0,0.05,Normal
59.166.0.2,149.171.126.0,57675,26737,tcp,0.3971631526947021,28,30,5496,3560,146.03570247259162,110705.1339019812,71708.56562792085,0.0146973309693513,0.0136785178348935,196.28571428571428,118.66666666666669,58,9056,22801.71244123776,0,0.11333333333333333,Normal
59.166.0.3,149.171.126.9,61364,22,tcp,0.0060880184173583,32,24,4240,5858,9198.395300567849,5571599.439201096,7697742.810103779,0.0001963876908825,0.000233214834462,132.5,244.08333333333331,56,10098,1658667.7811631097,0,0.04666666666666667,Normal
175.45.176.3,149.171.126.13,42507,21,tcp,2.392522096633911,14,12,980,874,10.867193258770708,3276.87673649086,2922.4390486663383,0.181260163967426,0.2051787376403808,70.0,72.83333333333333,26,1854,774.9144731446497,1,0.7266666666666667,Attack
59.166.0.3,149.171.126.8,31285,27814,tcp,0.0249600410461425,64,66,4830,52370,5208.324768363741,1548074.377304423,16785228.807335943,0.0003912524571494,0.0003751094524676,75.46875,793.4848484848485,130,57200,2291662.898080046,0,0.06,Normal
59.166.0.3,149.171.126.9,47217,30437,tcp,0.0088579654693603,34,36,2774,14618,7902.491857992625,2505315.704465319,13202128.683444137,0.0002589370265151,0.0002360616411481,81.58823529411765,406.05555555555554,70,17392,1963430.548488682,0,0.05,Normal
175.45.176.3,149.171.126.18,2565,179,tcp,2.680560111999512,10,8,702,482,6.715014492464879,2095.084521649042,1438.505326830254,0.2938858932918972,0.3674381460462297,70.2,60.25,18,1184,441.698731059912,1,0.75,Attack
59.166.0.6,149.171.126.8,51468,53,udp,0.0010578632354736,2,2,164,196,3781.207121929232,1240235.9359927878,1482233.1917962588,8.821487426757812e-06,6.9141387939453125e-06,82.0,98.0,4,360,340308.6409736308,0,0.05,Normal
59.166.0.6,149.171.126.5,31654,80,tcp,0.0038771629333496,8,10,1160,982,4642.569917599311,2393502.7130734227,2026223.8484811217,0.0005061626434326,0.0003635618421766,145.0,98.2,18,2142,552465.8201943181,0,0.04666666666666667,Normal
59.166.0.6,149.171.126.6,53178,6881,tcp,0.2390139102935791,208,400,15362,507966,2543.7850008528703,514179.2787250236,17002056.470305648,0.0011530671142725,0.0005977219507509,73.85576923076923,1269.915,608,523328,2189529.468628834,0,0.07,Normal
59.166.0.6,149.171.126.6,47951,6881,tcp,0.0181000232696533,16,18,1796,1932,1878.45062370747,793811.1341596744,853921.5541183135,0.0011833985646565,0.0010376537547392,112.25,107.33333333333331,34,3728,205966.58603474847,0,0.04,Normal
59.166.0.6,149.171.126.6,2865,6881,tcp,0.0181109905242919,16,18,1796,1932,1877.3131129628896,793330.4355014941,853404.4551163067,0.0011867364247639,0.0010381866903866,112.25,107.33333333333331,34,3728,205841.8613272251,0,0.04,Normal
59.166.0.6,149.171.126.6,3766,6881,tcp,0.0180981159210205,16,18,1796,1932,1878.648592393524,793894.7933973573,854011.5483539501,0.0011863390604654,0.0010368824005126,112.25,107.33333333333331,34,3728,205988.29271891344,0,0.04,Normal
59.166.0.6,149.171.126.6,4681,6881,tcp,0.0182781219482421,16,18,1796,1932,1860.1473442554525,786076.3835959511,845601.0986121256,0.0011966069539388,0.0010481862460865,112.25,107.33333333333331,34,3728,203959.6852760096,0,0.04,Normal
59.166.0.6,149.171.126.6,54200,6881,tcp,0.0133190155029296,16,18,1796,1932,2552.741228698267,1078758.4109981384,1160446.1303164829,0.0008670806884765,0.0007571753333596,112.25,107.33333333333331,34,3728,279900.5676643276,0,0.03,Normal
59.166.0.4,149.171.126.1,32398,22,tcp,0.2047898769378662,32,26,4240,5994,283.2171241432864,165633.18708517714,234152.1989123943,0.0066061250625118,0.0081657600402832,132.5,230.53846153846155,58,10234,49973.17324969643,0,0.06666666666666667,Normal
59.166.0.2,149.171.126.1,33699,53,udp,0.0010390281677246,2,2,162,194,3849.7512620468106,1247319.408903167,1493703.4896741624,8.821487426757812e-06,4.0531158447265625e-06,81.0,97.0,4,356,342627.8623221661,0,0.05,Normal
59.166.0.2,149.171.126.3,46819,21,tcp,0.8516459465026855,52,54,3766,4604,124.46486763107696,35376.203131972514,43248.01891120591,0.0166929983625225,0.0160583774998502,72.42307692307692,85.25925925925925,106,8370,9828.027755397305,0,0.12333333333333334,Normal
59.166.0.2,149.171.126.3,3698,33761,tcp,0.046483039855957,6,8,416,1954,301.18512135573746,71596.00599084959,336294.7012166349,0.009234619140625,0.0065761293683733,69.33333333333333,244.25,14,2370,50986.33840093556,0,0.05,Normal
59.166.0.5,149.171.126.7,2664,5190,tcp,0.0040462017059326,12,12,1256,2452,5931.488774969065,2483316.6337870485,4848003.492074716,0.0003377307545055,0.0003131086176091,104.66666666666669,204.33333333333331,24,3708,916415.0157327204,0,0.04666666666666667,Normal
59.166.0.2,149.171.126.3,4615,1968,tcp,0.0480339527130126,8,12,552,9016,416.3721465833453,91934.96996560264,1501604.5094381766,0.0068124362400599,0.004323894327337,69.0,751.3333333333334,20,9568,199192.4349254724,0,0.05333333333333334,Normal
59.166.0.7,149.171.126.4,4322,111,udp,0.0045089721679687,4,4,632,376,1774.2402707275803,1121319.8510998308,667114.3417935702,0.0012163321177164,0.0010319550832112,158.0,94.0,8,1008,223554.27411167516,0,0.03333333333333333,Normal
59.166.0.7,149.171.126.4,5785,53187,udp,0.0017828941345214,4,4,592,368,4487.086386734421,2656355.140946777,1651247.790318267,0.0004479885101318,0.0002333323160807,148.0,92.0,8,960,538450.3664081305,0,0.04666666666666667,Normal
59.166.0.7,149.171.126.4,6950,5587,tcp,0.171091079711914,20,22,4952,3016,245.48328335247095,231549.18460217837,141024.30144591475,0.0089869499206542,0.0081244309743245,247.6,137.0909090909091,42,7968,46571.68575601164,0,0.07666666666666666,Normal
59.166.0.2,149.171.126.7,4605,53,udp,0.0010621547698974,2,2,164,196,3765.929517396184,1235224.8817059484,1476244.370819304,8.106231689453125e-06,7.152557373046875e-06,82.0,98.0,4,360,338933.6565656566,0,0.05,Normal
59.166.0.2,149.171.126.3,42115,80,tcp,0.0042641162872314,8,10,1172,982,4221.273245736651,2198814.330668158,1842351.2565837293,0.0005577291761125,0.0003925694359673,146.5,98.2,18,2154,505145.6984064859,0,0.043333333333333335,Normal
59.166.0.2,149.171.126.6,46012,6881,tcp,0.5582411289215088,188,360,13968,452914,981.6546499515468,200171.56424121468,6490585.899681093,0.0029835943232245,0.001553657659249,74.29787234042553,1258.0944444444444,548,466882,836344.6829902885,0,0.09,Normal
59.166.0.2,149.171.126.6,9082,6881,tcp,0.0181019306182861,16,18,1796,1932,1878.252696740204,793727.4925518604,853831.578847547,0.001184606552124,0.0010376397301169,112.25,107.33333333333331,34,3728,205944.8839249259,0,0.04,Normal
59.166.0.2,149.171.126.6,9917,6881,tcp,0.0180840492248535,16,18,1796,1932,1880.109901120633,794512.3252735663,854675.8421094265,0.0011849403381347,0.0010364055633544,112.25,107.33333333333331,34,3728,206148.5209228741,0,0.04,Normal
59.166.0.2,149.171.126.6,38423,6881,tcp,0.0180890560150146,16,18,1796,1932,1879.589513779969,794292.4157056055,854439.2801465646,0.0011850039164225,0.0010371769175809,112.25,107.33333333333331,34,3728,206091.46198152128,0,0.04,Normal
59.166.0.2,149.171.126.6,11638,6881,tcp,0.0180389881134033,16,18,1796,1932,1884.806386381359,796497.0046919814,856810.8090561848,0.0011819998423258,0.0010342878453871,112.25,107.33333333333331,34,3728,206663.4767185208,0,0.04,Normal
59.166.0.2,149.171.126.6,45128,6881,tcp,0.0132989883422851,16,18,1796,1932,2556.585442811044,1080382.930656149,1162193.6648261026,0.0008657932281494,0.0007554783540613,112.25,107.33333333333331,34,3728,280322.07443528145,0,0.03,Normal
59.166.0.3,149.171.126.4,42756,5190,tcp,0.0211710929870605,12,14,1256,2588,1228.0896416585958,474609.4122840605,977937.2284961372,0.0018064542250199,0.0015792296482966,104.66666666666669,184.8571428571429,26,3844,181568.3300975247,0,0.04666666666666667,Normal
59.166.0.8,149.171.126.2,8461,53,udp,0.0010349750518798,2,2,164,196,3864.827459110804,1267663.4065883437,1515012.3639714352,8.106231689453125e-06,1.9073486328125e-06,82.0,98.0,4,360,347834.4713199724,0,0.05,Normal
59.166.0.8,149.171.126.2,39876,80,tcp,0.0123159885406494,8,10,1172,982,1461.5148382600617,761286.8401959076,637870.0316317247,0.0017098358699253,0.0012903478410508,146.5,98.2,18,2154,174894.60897845402,0,0.03666666666666667,Normal
59.166.0.2,149.171.126.3,5696,40667,tcp,0.226248025894165,14,6,9152,416,88.39856136183774,323609.4534334156,14709.520610609798,0.0174036942995511,0.0451185703277587,653.7142857142857,69.33333333333333,20,9568,42289.87175550317,1,0.5533333333333333,Attack
59.166.0.8,149.171.126.2,41548,6881,tcp,0.7598319053649902,198,360,14648,452914,734.37295283351,154223.58441727964,4768570.488310198,0.0038554571606786,0.0021152031454867,73.97979797979798,1258.0944444444444,558,467562,615349.2590909348,0,0.08333333333333333,Normal
59.166.0.8,149.171.126.2,12717,6881,tcp,0.2034039497375488,16,18,1796,1932,167.1550628386029,70637.76302544255,75986.72503627783,0.0135398546854654,0.0119339438045726,112.25,107.33333333333331,34,3728,18328.06100771505,0,0.11666666666666667,Normal
59.166.0.8,149.171.126.2,13556,6881,tcp,0.1982748508453369,16,18,1796,1932,171.47913542762663,72465.06523012175,77952.3975638058,0.0131933212280273,0.0116347565370447,112.25,107.33333333333331,34,3728,18802.182849240944,0,0.11666666666666667,Normal
59.166.0.8,149.171.126.2,14410,6881,tcp,0.1942338943481445,16,18,1796,1932,175.04668849947709,73972.67118707314,79574.1652190564,0.0129258632659912,0.0113969971151912,112.25,107.33333333333331,34,3728,19193.354550766195,0,0.10333333333333333,Normal
59.166.0.8,149.171.126.2,15330,6881,tcp,0.1906940937042236,16,18,1796,1932,178.2960307765785,75345.80500581999,81051.27799067051,0.0126924673716227,0.0111870625439812,112.25,107.33333333333331,34,3728,19549.635374561312,0,0.1,Normal
59.166.0.8,149.171.126.2,11120,6881,tcp,0.1590158939361572,16,18,1796,1932,213.81510463130527,90355.74774537042,97197.83109357218,0.0105806668599446,0.0093209463007309,112.25,107.33333333333331,34,3728,23444.197354867825,0,0.06666666666666667,Normal
59.166.0.3,149.171.126.9,38270,6777,tcp,0.0359120368957519,64,66,4830,52370,3619.956182863517,1075962.360814202,11666283.402865374,0.0005651277209085,0.0005436457120455,75.46875,793.4848484848485,130,57200,1592780.7204599471,0,0.04666666666666667,Normal
59.166.0.3,149.171.126.8,12069,39864,tcp,0.0129609107971191,34,36,2774,14618,5400.85500901365,1712225.3480004414,9022822.688201318,0.0003833915248061,0.0003563404083251,81.58823529411765,406.05555555555554,70,17392,1341881.0045252198,0,0.05333333333333334,Normal
59.166.0.9,149.171.126.6,36842,11889,tcp,0.0352640151977539,64,66,4830,52370,3686.47754009249,1095734.5549936446,11880666.38613192,0.0005547621893504,0.0005345381223238,75.46875,793.4848484848485,130,57200,1622050.1176406955,0,0.04666666666666667,Normal
59.166.0.9,149.171.126.5,20232,16503,tcp,0.0165951251983642,34,36,2774,14618,4218.106170533726,1337260.1733783493,7046888.685812801,0.0004930929704145,0.0004599434988839,81.58823529411765,406.05555555555554,70,17392,1048018.6073988938,0,0.06,Normal
